['R:VERB'],0.026203632354736328
['M:DET'],0.030914306640625
['R:VERB'],0.020075738430023193
['R:SPELL'],0.0890691876411438
edit_type,multiplication
['R:OTHER'],0.0697469711303711
['U:DET'],0.024253368377685547
['U:OTHER'],0.06231445074081421
['M:OTHER'],0.05628484487533569
['U:DET'],0.022567033767700195
edit_type,multiplication
['R:ORTH'],0.0
['R:VERB'],0.04646188020706177
['R:PART'],0.04373878240585327
['U:VERB:FORM'],0.03634989261627197
edit_type,multiplication
['M:PREP'],0.08008956909179688
['R:ADJ'],0.014559805393218994
['U:OTHER'],0.1285841464996338
edit_type,multiplication
['R:OTHER'],0.1738860011100769
['U:PREP'],0.0603829026222229
['R:OTHER'],0.14872360229492188
['U:PREP'],0.03630036115646362
edit_type,multiplication
['R:PREP'],0.04439985752105713
['R:PREP'],0.04684704542160034
['M:PUNCT'],0.04293018579483032
edit_type,multiplication
['R:VERB:TENSE'],0.03247147798538208
['R:OTHER'],0.11550849676132202
['R:NOUN:NUM'],0.02108585834503174
['U:VERB'],0.048648953437805176
edit_type,multiplication
['R:VERB'],0.06916230916976929
['R:NOUN:NUM'],0.014779329299926758
['R:VERB'],0.08371257781982422
edit_type,multiplication
['R:MORPH'],0.11034601926803589
['U:DET'],0.02332204580307007
['R:VERB:TENSE'],0.030925512313842773
['R:MORPH'],0.13496387004852295
['M:OTHER'],0.05707520246505737
['U:DET'],0.01994931697845459
edit_type,multiplication
['R:ADJ'],0.06095916032791138
['R:OTHER'],0.04271012544631958
['R:OTHER'],0.03559225797653198
['R:OTHER'],0.03979140520095825
edit_type,multiplication
['R:NOUN:NUM'],0.019015789031982422
['R:OTHER'],0.0362544059753418
['R:NOUN:NUM'],0.007928311824798584
edit_type,multiplication
['R:PRON'],0.019685983657836914
['M:PUNCT'],0.018064796924591064
['R:PREP'],0.01875483989715576
['R:PRON'],0.02215862274169922
edit_type,multiplication
['R:VERB:SVA'],0.09844893217086792
['M:VERB:TENSE'],0.10719794034957886
['R:PREP'],0.023963451385498047
['R:VERB:FORM'],0.06491124629974365
['U:PRON'],0.03795355558395386
['R:VERB:SVA'],0.09585219621658325
['M:VERB:TENSE'],0.10357195138931274
['R:PREP'],0.02484738826751709
['M:PUNCT'],0.06528550386428833
['R:VERB:FORM'],0.05316835641860962
['R:NOUN'],0.01944643259048462
['R:PREP'],0.02346479892730713
['R:PRON'],0.014252066612243652
edit_type,multiplication
['R:NOUN:NUM'],0.01740974187850952
['R:NOUN:NUM'],0.004363417625427246
['R:VERB'],0.04184675216674805
['M:DET'],0.025575578212738037
['R:NOUN:NUM'],0.0036139488220214844
['U:PUNCT'],0.0199165940284729
['R:NOUN:NUM'],0.009367108345031738
['U:PUNCT'],0.04038560390472412
['M:DET'],0.006724238395690918
edit_type,multiplication
['R:PREP'],0.012676894664764404
['R:NOUN:NUM'],0.021787703037261963
['R:OTHER'],0.03952658176422119
['R:PREP'],0.0037593841552734375
['R:NOUN:NUM'],0.02294921875
edit_type,multiplication
['U:DET'],0.028856933116912842
['M:DET'],0.027963697910308838
['R:NOUN'],0.05728507041931152
['U:DET'],0.03431743383407593
['M:DET'],0.005445659160614014
['R:PREP'],0.01141434907913208
['R:SPELL'],0.1692584753036499
edit_type,multiplication
['M:OTHER'],0.10470640659332275
['M:PUNCT'],0.024295568466186523
"['R:OTHER', 'R:OTHER']",0.16781121492385864
['R:NOUN:NUM'],0.006767749786376953
"['R:OTHER', 'R:OTHER']",0.10993093252182007
['U:OTHER'],0.1327531337738037
['R:NOUN:NUM'],0.010563075542449951
edit_type,multiplication
['M:PREP'],0.07446229457855225
['R:NOUN:INFL'],0.032651305198669434
['U:OTHER'],0.2905260920524597
['R:NOUN:INFL'],0.015296876430511475
edit_type,multiplication
['R:NOUN'],0.07176929712295532
['U:PREP'],0.04628300666809082
['R:NOUN'],0.02379786968231201
edit_type,multiplication
['M:ADJ'],0.01987314224243164
['U:ADV'],0.014562129974365234
['M:VERB:TENSE'],0.015001058578491211
['R:VERB:SVA'],0.00825268030166626
['R:VERB'],0.012721776962280273
['R:NOUN'],0.015451908111572266
['M:DET'],0.036649107933044434
['R:SPELL'],0.07284975051879883
['M:VERB:TENSE'],0.013247549533843994
['R:VERB:SVA'],0.008903205394744873
['R:VERB'],0.01133120059967041
['R:NOUN'],0.01705402135848999
edit_type,multiplication
['R:VERB:TENSE'],0.04312556982040405
['U:PREP'],0.052393972873687744
['M:VERB:FORM'],0.0016096234321594238
['R:MORPH'],0.08909910917282104
['R:ADJ'],0.07257020473480225
['R:VERB:TENSE'],0.0465388298034668
['M:VERB:FORM'],0.009709417819976807
['R:MORPH'],0.03182351589202881
['R:ADJ'],0.06623882055282593
edit_type,multiplication
['U:DET'],0.026166975498199463
['R:NOUN'],0.027694523334503174
['U:DET'],0.025609970092773438
edit_type,multiplication
['R:MORPH'],0.030972301959991455
['R:PREP'],0.010050594806671143
['R:VERB:SVA'],0.006009161472320557
['M:VERB'],0.005919337272644043
['M:PREP'],0.04401075839996338
['R:MORPH'],0.05044424533843994
['R:PREP'],0.009668111801147461
['R:VERB:SVA'],0.006368160247802734
['M:VERB'],0.01026928424835205
['U:DET'],0.1363382339477539
['U:NOUN'],0.011707842350006104
edit_type,multiplication
['R:VERB:TENSE'],0.08207112550735474
['R:DET'],0.1415393352508545
['R:DET'],0.03921008110046387
edit_type,multiplication
['R:PREP'],0.019141316413879395
['R:SPELL'],0.06859666109085083
['R:PREP'],0.021499693393707275
edit_type,multiplication
['R:PUNCT'],0.06271648406982422
['U:DET'],0.019770801067352295
['R:VERB'],0.02180689573287964
['R:OTHER'],0.14923924207687378
['R:PUNCT'],0.06908434629440308
['U:PART'],0.008357703685760498
['U:DET'],0.01970851421356201
edit_type,multiplication
['R:NOUN:NUM'],0.03464585542678833
['R:PREP'],0.014845788478851318
['R:DET'],0.02504497766494751
['R:VERB'],0.05279439687728882
['R:NOUN:NUM'],0.012941181659698486
['R:PREP'],0.01568526029586792
['R:DET'],0.027828514575958252
['R:PREP'],0.05139881372451782
edit_type,multiplication
['M:DET'],0.09380179643630981
['M:DET'],0.09380179643630981
edit_type,multiplication
['R:DET'],0.011789202690124512
['R:NOUN:NUM'],0.010173261165618896
['R:VERB:SVA'],0.015921175479888916
['R:PREP'],0.017956972122192383
['R:DET'],0.01222771406173706
['R:NOUN:NUM'],0.009337902069091797
['R:VERB'],0.016285300254821777
['R:VERB:SVA'],0.015554189682006836
['R:PREP'],0.04441392421722412
edit_type,multiplication
['M:PUNCT'],0.02528369426727295
['R:DET'],0.04039055109024048
edit_type,multiplication
['R:SPELL'],0.05108720064163208
['M:DET'],0.02449089288711548
['R:VERB:TENSE'],0.05740237236022949
['U:DET'],0.014446258544921875
['R:SPELL'],0.052725911140441895
['M:DET'],0.03706645965576172
['R:VERB:TENSE'],0.05902916193008423
['M:PUNCT'],0.018257856369018555
['M:DET'],0.017407655715942383
['U:DET'],0.010717809200286865
edit_type,multiplication
['M:VERB'],0.0606842041015625
['R:VERB:TENSE'],0.009362339973449707
['M:PUNCT'],0.025401651859283447
['R:VERB:FORM'],0.04722392559051514
['R:VERB:TENSE'],0.036443352699279785
['M:VERB'],0.06021571159362793
['R:VERB:TENSE'],0.026031911373138428
['M:PUNCT'],0.031121909618377686
['R:VERB:FORM'],0.046715497970581055
edit_type,multiplication
['R:VERB'],0.0653868317604065
['R:DET'],0.09897935390472412
['R:OTHER'],0.1304410696029663
['R:DET'],0.06849932670593262
edit_type,multiplication
['R:VERB:FORM'],0.0070337653160095215
['R:OTHER'],0.05371373891830444
['R:SPELL'],0.050133466720581055
['R:VERB:FORM'],0.007461071014404297
['R:OTHER'],0.041032612323760986
['R:SPELL'],0.052012860774993896
edit_type,multiplication
['R:SPELL'],0.05878162384033203
['M:VERB'],0.0027655959129333496
['R:OTHER'],0.03933227062225342
['M:ADV'],0.014522433280944824
['U:ADV'],0.018829405307769775
['R:SPELL'],0.057900190353393555
['M:PREP'],0.05115830898284912
['M:PUNCT'],0.02640146017074585
['U:ADV'],0.02973496913909912
edit_type,multiplication
['M:PREP'],0.023973286151885986
['R:VERB:FORM'],0.04906725883483887
['R:DET'],0.07573693990707397
['M:PREP'],0.023819446563720703
['R:SPELL'],0.05529850721359253
edit_type,multiplication
['R:SPELL'],0.07378488779067993
['R:SPELL'],0.08354747295379639
['R:SPELL'],0.0715133547782898
['R:SPELL'],0.0897369384765625
edit_type,multiplication
['R:PUNCT'],0.07565617561340332
['R:PREP'],0.01899057626724243
['R:PUNCT'],0.05710333585739136
"['R:OTHER', 'R:OTHER']",0.07001250982284546
['R:PREP'],0.016869425773620605
['M:VERB:TENSE'],0.014962077140808105
edit_type,multiplication
['M:DET'],0.022052764892578125
['R:OTHER'],0.11970621347427368
['M:DET'],0.09711265563964844
['M:DET'],0.059104979038238525
edit_type,multiplication
['R:VERB:TENSE'],0.03370106220245361
['R:PUNCT'],0.06771242618560791
['R:VERB'],0.06320250034332275
['R:VERB:TENSE'],0.0445900559425354
['R:PUNCT'],0.055449604988098145
['U:OTHER'],0.04623997211456299
['R:VERB'],0.04627108573913574
edit_type,multiplication
['M:VERB:FORM'],0.04663306474685669
['R:OTHER'],0.06887656450271606
['R:VERB:TENSE'],0.016757667064666748
['M:OTHER'],0.06237077713012695
['U:DET'],0.02847808599472046
['R:OTHER'],0.07210975885391235
edit_type,multiplication
['R:ADJ'],0.049623191356658936
['R:NOUN:NUM'],0.01726764440536499
['R:ADJ'],0.04806947708129883
['R:NOUN:NUM'],0.013596653938293457
edit_type,multiplication
['U:DET'],0.0002791881561279297
['R:NOUN:NUM'],0.015628933906555176
['M:DET'],0.017206847667694092
edit_type,multiplication
['R:NOUN:NUM'],0.016576826572418213
['M:PREP'],0.004801332950592041
['M:PRON'],0.007923126220703125
['U:DET'],0.025585174560546875
['R:NOUN:NUM'],0.017548978328704834
['R:NOUN'],0.05269730091094971
['R:NOUN'],0.024957716464996338
['M:PREP'],0.009599089622497559
['M:PRON'],0.008741259574890137
['R:DET'],0.04463672637939453
edit_type,multiplication
['R:PREP'],0.021147489547729492
['R:PREP'],0.021147489547729492
edit_type,multiplication
['R:OTHER'],0.030575156211853027
['M:OTHER'],0.13204443454742432
edit_type,multiplication
['U:OTHER'],0.039613962173461914
['R:NOUN:NUM'],0.013239085674285889
['U:DET'],0.049922049045562744
['U:OTHER'],0.039613962173461914
['R:NOUN:NUM'],0.013239085674285889
['U:DET'],0.049922049045562744
edit_type,multiplication
['R:VERB'],0.021501541137695312
['M:VERB:FORM'],0.02461141347885132
['U:VERB'],0.04028230905532837
['R:MORPH'],0.03946453332901001
['R:NOUN'],0.06599605083465576
['U:VERB:TENSE'],0.04346787929534912
['R:VERB:FORM'],0.025827765464782715
['U:VERB'],0.019641757011413574
['R:MORPH'],0.04722553491592407
edit_type,multiplication
['M:DET'],0.06504714488983154
['U:VERB:TENSE'],0.07869791984558105
['R:VERB:TENSE'],0.010402321815490723
['M:DET'],0.06663280725479126
['U:VERB:TENSE'],0.0752822756767273
['R:VERB:TENSE'],0.06638383865356445
edit_type,multiplication
['M:NOUN'],0.003484964370727539
['R:ADV'],0.07490670680999756
['M:NOUN'],0.017818570137023926
['R:ADV'],0.07953864336013794
edit_type,multiplication
['R:PRON'],0.3563268780708313
['U:OTHER'],0.6666445136070251
edit_type,multiplication
['U:OTHER'],0.03506046533584595
['M:NOUN'],0.012692570686340332
['M:DET'],0.049382686614990234
edit_type,multiplication
['R:NOUN:NUM'],0.04643446207046509
['R:MORPH'],0.004247128963470459
['M:DET'],0.06204408407211304
['R:NOUN:NUM'],0.015724599361419678
['R:SPELL'],0.08176010847091675
['R:MORPH'],0.006174743175506592
['M:DET'],0.05901455879211426
edit_type,multiplication
['R:NOUN:NUM'],0.07127153873443604
['R:VERB:SVA'],0.053924620151519775
['R:VERB:TENSE'],0.08174002170562744
['R:NOUN:NUM'],0.0678633451461792
['R:VERB:SVA'],0.054524004459381104
['R:VERB:TENSE'],0.08174002170562744
edit_type,multiplication
['M:DET'],0.047755539417266846
['R:PART'],0.042504966259002686
['M:DET'],0.031240224838256836
['M:DET'],0.04076802730560303
['R:PART'],0.028884589672088623
['R:NOUN:NUM'],0.010629534721374512
['R:PREP'],0.08307492733001709
edit_type,multiplication
['R:NOUN'],0.051795899868011475
['U:OTHER'],0.019454121589660645
['R:NOUN:NUM'],0.016447603702545166
['M:PUNCT'],0.05487513542175293
['R:OTHER'],0.07660996913909912
['R:NOUN:NUM'],0.013481974601745605
edit_type,multiplication
['R:NOUN:NUM'],0.062101125717163086
['R:OTHER'],0.09480947256088257
['R:NOUN:NUM'],0.06485998630523682
edit_type,multiplication
['U:VERB:TENSE'],0.013558506965637207
['R:CONJ'],0.030961036682128906
['U:PREP'],0.022608041763305664
['U:VERB:TENSE'],0.026077687740325928
['M:VERB'],0.04888802766799927
['U:VERB:TENSE'],0.008552134037017822
['M:VERB:TENSE'],0.01664966344833374
['U:PREP'],0.02254694700241089
['U:VERB:TENSE'],0.02174609899520874
['M:VERB'],0.04681962728500366
edit_type,multiplication
['R:SPELL'],0.09857010841369629
['R:SPELL'],0.09244465827941895
['R:VERB'],0.023707211017608643
['M:PUNCT'],0.024037182331085205
['R:SPELL'],0.07631540298461914
edit_type,multiplication
['R:PREP'],0.024000704288482666
['R:NOUN'],0.02792656421661377
['R:PREP'],0.024000704288482666
['R:NOUN'],0.02792656421661377
edit_type,multiplication
['U:PREP'],0.027055740356445312
['M:OTHER'],0.07976949214935303
['U:VERB'],0.011757135391235352
['U:PREP'],0.04955899715423584
['M:PUNCT'],0.03418874740600586
['R:ADJ'],0.025773167610168457
edit_type,multiplication
['R:OTHER'],0.045814692974090576
['U:OTHER'],0.02297919988632202
['U:ADV'],0.04982173442840576
['M:DET'],0.02448064088821411
['R:OTHER'],0.04074549674987793
['U:OTHER'],0.023474574089050293
['U:ADV'],0.049502789974212646
edit_type,multiplication
['R:OTHER'],0.15536248683929443
['R:ADJ'],0.045172929763793945
['M:VERB:TENSE'],0.037935078144073486
['R:NOUN:NUM'],0.013287007808685303
['R:VERB:TENSE'],0.07986265420913696
['M:VERB:TENSE'],0.032203733921051025
['M:DET'],0.03309398889541626
['R:NOUN:NUM'],0.001974940299987793
edit_type,multiplication
['M:DET'],0.1035165786743164
['R:OTHER'],0.03564423322677612
['R:OTHER'],0.1988542079925537
['R:NOUN:NUM'],0.010396838188171387
['M:DET'],0.11316543817520142
['M:PREP'],0.03194010257720947
['M:DET'],0.13018006086349487
['R:NOUN:NUM'],0.0317196249961853
edit_type,multiplication
['M:DET'],0.021645426750183105
['R:VERB:SVA'],0.019248604774475098
['M:DET'],0.021645426750183105
['R:VERB:SVA'],0.019248604774475098
edit_type,multiplication
edit_type,multiplication
['R:NOUN:NUM'],0.019062042236328125
['R:NOUN'],0.06460237503051758
['M:PUNCT'],0.021748840808868408
['R:NOUN:NUM'],0.019149601459503174
['R:NOUN'],0.056384384632110596
edit_type,multiplication
['R:ADV'],0.03178602457046509
['U:DET'],0.02592521905899048
['M:DET'],0.04371833801269531
['R:NOUN:NUM'],0.010889112949371338
['R:NOUN:NUM'],0.011910676956176758
['R:ADV'],0.0330161452293396
['U:DET'],0.018273472785949707
['R:NOUN:NUM'],0.005750834941864014
['M:DET'],0.03578919172286987
['R:NOUN:NUM'],0.005095720291137695
edit_type,multiplication
['U:VERB:TENSE'],0.020282387733459473
['R:PREP'],0.010838150978088379
['U:VERB:TENSE'],0.019797146320343018
edit_type,multiplication
['R:VERB:TENSE'],0.02105933427810669
['R:PREP'],0.015035271644592285
['R:VERB:TENSE'],0.02105933427810669
['R:PREP'],0.015035271644592285
edit_type,multiplication
edit_type,multiplication
edit_type,multiplication
['U:OTHER'],0.08421313762664795
edit_type,multiplication
['R:OTHER'],0.11163747310638428
edit_type,multiplication
['R:VERB'],0.04007983207702637
['R:PREP'],0.029087543487548828
['U:OTHER'],0.2271689772605896
edit_type,multiplication
['U:OTHER'],0.06035172939300537
['R:VERB'],0.061703503131866455
['R:VERB'],0.09907209873199463
['R:VERB:TENSE'],0.03436559438705444
['R:PREP'],0.03291827440261841
edit_type,multiplication
edit_type,multiplication
edit_type,multiplication
['U:VERB:TENSE'],0.024180710315704346
['M:PUNCT'],0.024121105670928955
['U:VERB:TENSE'],0.00908428430557251
edit_type,multiplication
['U:DET'],0.021728813648223877
['R:PRON'],0.014984309673309326
['M:PUNCT'],0.02443903684616089
['U:DET'],0.010903716087341309
['U:PUNCT'],0.05209141969680786
['M:PUNCT'],0.015552043914794922
edit_type,multiplication
['R:NOUN:NUM'],0.029255390167236328
['R:NOUN:NUM'],0.029255390167236328
edit_type,multiplication
['R:PREP'],0.01717013120651245
['R:VERB:TENSE'],0.013101577758789062
['R:VERB:SVA'],0.018318891525268555
['M:PREP'],0.026537418365478516
['R:PREP'],0.0007284879684448242
['R:VERB:TENSE'],0.004312098026275635
['R:VERB:SVA'],0.017946243286132812
['M:PREP'],0.02706092596054077
edit_type,multiplication
['R:ORTH'],0.0
['U:VERB:TENSE'],0.012412846088409424
['R:VERB:FORM'],0.002706587314605713
['R:VERB:FORM'],0.01730644702911377
['R:ORTH'],0.0
['R:NOUN'],0.015840351581573486
['R:NOUN'],0.0434722900390625
edit_type,multiplication
['U:VERB:TENSE'],0.01949101686477661
['U:DET'],0.031936585903167725
['U:VERB:TENSE'],0.01949101686477661
['U:DET'],0.031936585903167725
edit_type,multiplication
['U:NOUN:POSS'],0.09805536270141602
edit_type,multiplication
edit_type,multiplication
['U:DET'],0.02809971570968628
['R:PREP'],0.02022409439086914
['M:DET'],0.026368141174316406
['U:DET'],0.02592223882675171
['R:PREP'],0.01928812265396118
['M:DET'],0.02630150318145752
edit_type,multiplication
['U:DET'],0.03123009204864502
['R:VERB'],0.08274167776107788
['M:VERB:TENSE'],0.003193676471710205
['M:DET'],0.014599502086639404
['U:DET'],0.03480410575866699
['M:DET'],0.01634758710861206
edit_type,multiplication
['R:ADJ:FORM'],0.009068310260772705
['R:OTHER'],0.06580030918121338
['R:ADJ:FORM'],0.009804725646972656
['R:NOUN'],0.048552513122558594
edit_type,multiplication
['M:DET'],0.02215331792831421
['M:DET'],0.02215331792831421
edit_type,multiplication
['M:OTHER'],0.039071500301361084
['R:MORPH'],0.07579934597015381
['R:NOUN'],0.05888485908508301
['R:VERB:SVA'],0.009759485721588135
['M:OTHER'],0.03175675868988037
['R:MORPH'],0.0736086368560791
['M:PREP'],0.032635271549224854
['R:NOUN'],0.0739930272102356
['R:VERB:SVA'],0.011826395988464355
edit_type,multiplication
['M:DET'],0.00969153642654419
['R:NOUN:NUM'],0.01925557851791382
['R:MORPH'],0.09356111288070679
['R:NOUN'],0.046290814876556396
['M:DET'],0.022900283336639404
['M:DET'],0.04017770290374756
['R:MORPH'],0.09686440229415894
['R:PART'],0.05194365978240967
['R:NOUN'],0.03200793266296387
['M:DET'],0.02822822332382202
edit_type,multiplication
['M:PREP'],0.023126661777496338
['R:VERB'],0.10169047117233276
['M:PREP'],0.048525869846343994
['R:OTHER'],0.1378210186958313
edit_type,multiplication
['R:PRON'],0.047774672508239746
['R:DET'],0.05241715908050537
['R:NOUN'],0.06133675575256348
['M:PUNCT'],0.03674346208572388
['R:PRON'],0.04922199249267578
['R:DET'],0.04522031545639038
['M:PREP'],0.04491245746612549
edit_type,multiplication
['U:PREP'],0.08259958028793335
['R:NOUN'],0.06444501876831055
['U:PREP'],0.07783865928649902
['R:NOUN'],0.03860211372375488
edit_type,multiplication
['R:PREP'],0.006875157356262207
['R:ORTH'],0.031864047050476074
edit_type,multiplication
['R:ORTH'],0.03571462631225586
['R:OTHER'],0.04908454418182373
['R:ORTH'],0.037092387676239014
edit_type,multiplication
['M:DET'],0.054288268089294434
['R:DET'],0.020228266716003418
['M:DET'],0.054288268089294434
['R:DET'],0.020228266716003418
edit_type,multiplication
['R:NOUN:NUM'],0.025785386562347412
['R:NOUN'],0.05523961782455444
['R:NOUN:NUM'],0.02556431293487549
edit_type,multiplication
['R:SPELL'],0.10078203678131104
['M:VERB:FORM'],0.019496679306030273
['R:SPELL'],0.10078203678131104
['M:VERB:FORM'],0.019496679306030273
edit_type,multiplication
['R:ORTH'],0.0
['M:PUNCT'],0.08587867021560669
['R:PUNCT'],8.887052536010742e-05
['R:VERB:SVA'],0.031188130378723145
['R:VERB:SVA'],0.030621349811553955
['R:VERB:SVA'],0.01214289665222168
edit_type,multiplication
['R:NOUN:NUM'],0.07092785835266113
['R:VERB:SVA'],0.017686843872070312
['M:CONJ'],0.07515031099319458
['R:NOUN:NUM'],0.06801372766494751
['R:VERB:SVA'],0.013379693031311035
edit_type,multiplication
['M:PUNCT'],0.03081423044204712
['R:MORPH'],0.017455697059631348
['R:VERB'],0.02021855115890503
"['R:MORPH', 'R:MORPH']",0.05085647106170654
['M:PUNCT'],0.027746975421905518
['M:PREP'],0.039472877979278564
edit_type,multiplication
['R:VERB'],0.009658455848693848
['R:DET'],0.02845025062561035
['R:VERB'],0.009511590003967285
['R:NOUN:NUM'],0.0096549391746521
['R:DET'],0.04194772243499756
['R:DET'],0.007730066776275635
edit_type,multiplication
['R:OTHER'],0.07548868656158447
['M:DET'],0.044728994369506836
['M:PUNCT'],0.026237070560455322
edit_type,multiplication
['U:DET'],0.017322838306427002
['U:OTHER'],0.07479733228683472
['R:NOUN:POSS'],0.048093557357788086
['R:OTHER'],0.0899667739868164
['M:DET'],0.06909328699111938
['U:DET'],0.015457689762115479
edit_type,multiplication
edit_type,multiplication
['U:OTHER'],0.115184485912323
['U:PREP'],0.027614116668701172
['U:DET'],0.01847904920578003
['U:OTHER'],0.1520024538040161
['U:PREP'],0.0278894305229187
edit_type,multiplication
['M:OTHER'],0.07556307315826416
['R:VERB:FORM'],0.03503543138504028
['R:NOUN'],0.09526509046554565
['M:NOUN'],0.071524977684021
['R:VERB'],0.06353503465652466
['R:NOUN'],0.09430378675460815
edit_type,multiplication
['R:VERB:FORM'],0.03179818391799927
['R:VERB:FORM'],0.031797945499420166
edit_type,multiplication
['U:DET'],0.01478046178817749
['U:DET'],0.016161322593688965
['R:PART'],0.030879676342010498
['R:VERB:FORM'],0.0316389799118042
['U:DET'],0.014231085777282715
['U:DET'],0.015264749526977539
['R:PART'],0.025940418243408203
['R:VERB:FORM'],0.03573930263519287
edit_type,multiplication
['U:VERB'],0.03620105981826782
['R:ADJ'],0.021624624729156494
['U:VERB'],0.03215867280960083
['R:PREP'],0.029744267463684082
['R:ADJ'],0.02802443504333496
edit_type,multiplication
['R:NOUN'],0.05973738431930542
['M:DET'],0.014936983585357666
['R:NOUN'],0.05973738431930542
['M:DET'],0.014936983585357666
edit_type,multiplication
['U:PREP'],0.03763502836227417
['R:PREP'],0.021228671073913574
['U:PREP'],0.03565561771392822
['R:PREP'],0.021341443061828613
edit_type,multiplication
['R:PREP'],0.07396268844604492
edit_type,multiplication
['R:NOUN'],0.036968350410461426
['U:OTHER'],0.12222462892532349
edit_type,multiplication
['R:OTHER'],0.12732213735580444
['U:PRON'],0.04999810457229614
['R:OTHER'],0.08775866031646729
['U:PRON'],0.004152119159698486
edit_type,multiplication
['R:VERB'],0.0493617057800293
